job_title,employer,city,province,min_salary,max_salary,avg_salary,sql,python,excel,tableau,power_bi
Financial and Operational Analysts,Labatt Breweries Canada,Mississauga,ON,50000.0,76458.0,63229.0,0,0,0,0,0
Senior Business Intelligence Analysts,Ontario Teachers' Pension Plan,Toronto,ON,87000.0,120000.0,103500.0,1,1,0,0,0
Financial and Operational Analysts,Dens 'N Dente Healthcare,Richmond Hill,ON,40000.0,57200.0,48600.0,1,1,0,0,0
Business and Marketing Analysts,Cloudtrend Inc.,Edmonton,AB,64000.0,101000.0,82500.0,0,0,0,0,0
Business and Marketing Analysts,Wellington Catholic District School Board,Guelph,ON,65000.0,82000.0,73500.0,1,0,0,0,0
Senior Business Intelligence Analysts,Canadian Medical Protective Association,Ottawa,ON,68000.0,91000.0,79500.0,1,1,0,1,0
Business and Marketing Analysts,Coniah Consulting Inc.,Regina,SK,137280.0,156000.0,146640.0,0,0,0,0,0
Systems and Data Analysts,McLean & Co,Toronto,ON,50000.0,70000.0,60000.0,1,1,0,0,0
Business and Technical Analysts,Ungava Tulattavik Health Center,Quebec,QC,137280.0,180000.0,158640.0,0,1,0,1,0
Senior Business Analysts,Lantic Inc.,Vancouver,BC,87000.0,87000.0,87000.0,0,0,0,1,0
Financial and Operational Analysts,AutoTrader.ca,Midtown Toronto,ON,77000.0,101000.0,89000.0,0,0,0,0,0
Senior Data Analysts,Viana Inc.,Woodbridge,ON,90355.2,90355.2,90355.2,0,1,0,0,0
Senior Supply Chain Data Analysts,FirstOntario Credit Union,Hamilton,ON,64000.0,64000.0,64000.0,1,0,0,0,0
Financial and Operational Analysts,Portage Mutual Insurance,Portage La Prairie,MB,55000.0,69000.0,62000.0,1,0,0,0,0
Senior Business Analysts,Seven Hills Technology inc,Toronto,ON,104000.0,114400.0,109200.0,0,0,0,0,0
Business and Technical Analysts,Citi,Mississauga,ON,71000.0,83000.0,77000.0,1,0,0,0,0
Senior Business Analysts,Intelliware,Toronto,ON,70000.0,100000.0,85000.0,0,0,0,0,0
Business Systems Analysts,Advanis,Canada,Undef,85816.8,91520.0,88668.4,0,0,0,1,0
Database Analysts,CHAVA GLOBAL SOFTWARE SOLUTIONS LTD.,Markham,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Senior Data Analysts,APPLIED CONSUMER & CLINICAL EVALUATIONS INC.,Mississauga,ON,107120.0,107120.0,107120.0,0,1,0,0,0
Senior Data Analysts,V-Tech Solutions,Montreal,QC,137280.0,180000.0,158640.0,0,0,0,1,0
Database Analysts,Infitious Technologies,Hamilton,ON,80080.0,80080.0,80080.0,1,1,0,0,0
Database Analysts,MYCANADAPAYDAY.COM,Dartmouth,NS,76960.0,76960.0,76960.0,1,1,0,0,0
Database Analysts,Technology Solutions,Mississauga,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Senior Business Analysts,Government of Alberta,Edmonton,AB,69000.0,90000.0,79500.0,1,0,0,0,0
Senior Business Analysts,Canadian Cancer Society,Victoria,NL,66000.0,66000.0,66000.0,1,0,0,0,0
Senior Business Analysts,Canadian Cancer Society,Victoria,MB,66000.0,66000.0,66000.0,1,0,0,0,0
Systems and Data Analysts,G Adventures,Toronto,ON,62000.0,90000.0,76000.0,1,0,0,0,0
Financial and Operational Analysts,BGIS,Markham,ON,56000.0,97000.0,76500.0,1,0,0,1,0
Senior Supply Chain Data Analysts,Karcher North America,Mississauga,ON,109000.0,123000.0,116000.0,1,0,0,0,0
Systems and Data Analysts,Copperleaf Technologies Inc.,Vancouver,BC,85000.0,110000.0,97500.0,1,0,0,0,0
Business and Technical Analysts,Dawn InfoTek Inc.,Toronto,ON,135200.0,156000.0,145600.0,1,0,0,0,0
Senior Business Intelligence Analysts,Allstate,Canada,Undef,68000.0,88300.0,78150.0,1,1,0,1,0
Senior Data Analysts,1st Call Industrial Ltd.,Mississauga,ON,90355.2,90355.2,90355.2,0,1,0,0,0
Senior Business Intelligence Analysts,BreezeMaxWeb,Toronto,ON,37440.0,57200.0,47320.0,1,0,0,0,0
Senior Supply Chain Data Analysts,The Salvation Army Canada and Bermuda,Toronto,ON,113000.0,113000.0,113000.0,1,0,0,0,0
Senior Business Intelligence Analysts,Jazz Aviation LP,Halifax,NS,49000.0,64000.0,56500.0,1,1,0,0,0
Financial and Operational Analysts,Greybrook,Toronto,ON,70000.0,124000.0,97000.0,1,0,0,0,0
Business and Technical Analysts,Entegra LLP,Vaughan,ON,60000.0,65000.0,62500.0,0,0,0,0,0
Senior Business Intelligence Analysts,Sun Life,Waterloo,QC,54000.0,88000.0,71000.0,1,0,0,1,0
Senior Supply Chain Data Analysts,TCAT Div of Toromont Industries Ltd,Concord,ON,58000.0,64000.0,61000.0,1,1,0,0,0
Business and Marketing Analysts,Emergitel,Montreal,QC,137280.0,137280.0,137280.0,0,1,0,1,0
Business and Marketing Analysts,LandSolutions Inc,Toronto,ON,60000.0,98000.0,79000.0,0,0,0,0,0
Business and Marketing Analysts,OGGN Inc.,Ottawa,ON,60000.0,84000.0,72000.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Trojan Technologies,London,ON,53000.0,85000.0,69000.0,1,0,0,0,0
Senior Business Intelligence Analysts,CIBC,Toronto,ON,55000.0,85000.0,70000.0,1,0,0,1,0
Systems and Data Analysts,Island Health,Victoria,NL,94931.2,136448.0,115689.6,1,0,0,0,0
Systems and Data Analysts,Island Health,Victoria,MB,94931.2,136448.0,115689.6,1,0,0,0,0
Senior Supply Chain Data Analysts,Vista,Lakeshore,MB,68500.0,87000.0,77750.0,1,0,0,1,0
Database Analysts,Exioms Canada,Mississauga,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Business Systems Analysts,TransLink,Vancouver,BC,30240.56,57200.0,43720.28,1,0,0,0,0
Business and Marketing Analysts,NUTRIZA INC.,North York,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Senior Supply Chain Data Analysts,Techprism.inc,Mississauga,ON,71302.40000000001,114545.6,92924.0,0,0,0,0,0
Database Analysts,ZOMI Technology Ltd.,Vancouver,BC,76960.0,76960.0,76960.0,0,1,0,0,0
Senior Supply Chain Data Analysts,Desjardins,Montreal,QC,68500.0,87000.0,77750.0,0,1,0,1,0
Systems and Data Analysts,Belloy Geologists,Calgary,AB,87360.0,87360.0,87360.0,0,1,0,0,0
Business and Technical Analysts,Altis Recruitment,Toronto,ON,104000.0,104000.0,104000.0,0,1,0,0,0
Business and Technical Analysts,COREL CORPORATION USA,Canada,Undef,100000.0,110000.0,105000.0,0,0,0,1,0
Business and Marketing Analysts,Net Solutions India,Toronto,ON,57000.0,75000.0,66000.0,0,0,0,0,0
Senior Business Analysts,Home Trust Company,Toronto,ON,72000.0,91000.0,81500.0,0,0,0,0,0
Business and Technical Analysts,Plusgrade,Montreal,QC,64123.59,86600.0,75361.795,1,0,0,0,0
Business and Technical Analysts,OMERS,Toronto,ON,64123.59,86600.0,75361.795,1,1,0,0,0
Business and Technical Analysts,BC Public Service,Victoria,NL,76000.0,87000.0,81500.0,0,0,0,0,0
Business and Technical Analysts,BC Public Service,Victoria,MB,76000.0,87000.0,81500.0,0,0,0,0,0
Business and Marketing Analysts,Source Energy Services Canada LP,Calgary,AB,60000.0,82000.0,71000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Togetherwork Talent Community,Winnipeg,MB,60000.0,80000.0,70000.0,0,0,0,0,0
Systems and Data Analysts,Humber River Health,Toronto,ON,71000.0,80000.0,75500.0,1,1,0,0,0
Business Systems Analysts,SSMC BUSINESS SOLUTIONS INC.,Surrey,BC,83200.0,83200.0,83200.0,0,1,0,0,0
Senior Data Analysts,Intact,Montreal,QC,60000.0,70000.0,65000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,PepsiCo,Lethbridge,AB,57000.0,63000.0,60000.0,1,1,0,0,0
Senior Business Intelligence Analysts,ServiceTitan,British Columbia,BC,68000.0,88300.0,78150.0,1,0,0,1,0
Senior Business Intelligence Analysts,Canon Canada,Brampton,ON,51000.0,57200.0,54100.0,1,0,0,0,0
Business Systems Analysts,Intelliware,Toronto,ON,70000.0,100000.0,85000.0,1,0,0,0,0
Senior Business Analysts,eHealth Saskatchewan,Saskatchewan,SK,88171.2,107286.4,97728.8,0,0,0,0,0
Database Analysts,Vyoma Global Inc.,North York,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Database Analysts,Maverick Innogarage Inc,Bowmanville,ON,91520.0,91520.0,91520.0,0,1,0,0,0
Senior Supply Chain Data Analysts,City of Burnaby,Burnaby,BC,30240.56,57200.0,43720.28,0,0,0,0,0
Senior Supply Chain Data Analysts,Nestle Operational Services Worldwide SA,Montreal,QC,54000.0,58000.0,56000.0,1,0,0,1,0
Senior Supply Chain Data Analysts,fusionSpan,Remote,Undef,68500.0,87000.0,77750.0,0,0,0,0,0
Senior Business Analysts,BC First Nations Justice Council,British Columbia,BC,60000.0,79000.0,69500.0,0,0,0,0,0
Business Systems Analysts,Questrade Financial Group,Toronto,ON,85000.0,101000.0,93000.0,1,0,0,0,0
Senior Business Intelligence Analysts,Fidelity Investments,Toronto,ON,63000.0,84000.0,73500.0,0,0,0,0,0
Financial and Operational Analysts,Scarsin,Uxbridge,ON,60000.0,100000.0,80000.0,1,1,0,0,0
Database Analysts,Rainbook Enterprise Inc,Richmond,BC,76960.0,76960.0,76960.0,0,1,0,0,0
Database Analysts,Rainbook Enterprise Inc,Richmond,QC,76960.0,76960.0,76960.0,0,1,0,0,0
Database Analysts,Rainbook Enterprise Inc,Richmond,NB,76960.0,76960.0,76960.0,0,1,0,0,0
Database Analysts,AUREUS INFOTECH INC,Brampton,ON,88524.8,88524.8,88524.8,0,1,0,0,0
Database Analysts,Skynet Wireless Inc,Langley,BC,76960.0,76960.0,76960.0,0,1,0,0,0
Database Analysts,Snow Hub Inc.,Calgary,AB,87360.0,87360.0,87360.0,0,1,0,0,0
Senior Business Intelligence Analysts,Autodesk,Montreal,QC,85000.0,140000.0,112500.0,0,0,0,1,0
Database Analysts,EPIC - Educational Program Innovations Center,Mississauga,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Systems and Data Analysts,CBK INTERNATIONAL INC,Mississauga,ON,89440.0,89440.0,89440.0,1,1,0,0,0
Systems and Data Analysts,Vail Resorts Corporate,British Columbia,BC,70000.0,87000.0,78500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,JTI - Japan Tobacco International,Mississauga,ON,80000.0,80000.0,80000.0,0,0,0,0,0
Financial and Operational Analysts,SYSCO FOOD SERVICES,Kelowna,BC,45000.0,94000.0,69500.0,1,1,0,1,0
Senior Supply Chain Data Analysts,Intact,Montreal,QC,60000.0,70000.0,65000.0,1,0,0,1,0
Senior Supply Chain Data Analysts,Affirm,Toronto,ON,42000.0,68000.0,55000.0,1,0,0,0,0
Business Systems Analysts,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,BC,69000.0,95000.0,82000.0,1,1,0,0,0
Business Systems Analysts,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,QC,69000.0,95000.0,82000.0,1,1,0,0,0
Business Systems Analysts,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,NB,69000.0,95000.0,82000.0,1,1,0,0,0
Senior Supply Chain Data Analysts,Samsara,Vancouver,BC,68000.0,88000.0,78000.0,1,0,0,0,0
Business and Technical Analysts,Dexcent Inc,Richmond Hill,ON,63000.0,80000.0,71500.0,0,0,0,0,0
Database Analysts,Goldenhome Cabinetry Eastern Canada Inc.,Aurora,ON,88920.0,95160.0,92040.0,1,1,0,0,0
Business and Marketing Analysts,iData Research,Burnaby,BC,40000.0,57200.0,48600.0,1,0,0,0,0
Financial and Operational Analysts,Hercules SLR Inc.,Dartmouth,NS,35000.0,57200.0,46100.0,1,0,0,0,0
Business Systems Analysts,FED IT,Montreal,QC,100000.0,100000.0,100000.0,0,1,0,1,0
Senior Supply Chain Data Analysts,Sagen,Oakville,ON,50000.0,91000.0,70500.0,1,0,0,1,0
Business and Technical Analysts,BRP,Sherbrooke,QC,66000.0,66000.0,66000.0,1,1,0,0,0
Senior Business Analysts,Vancouver City Savings Credit Union,Vancouver,BC,81000.0,122000.0,101500.0,1,1,0,0,0
Business and Marketing Analysts,Canadian Nuclear Laboratories,Chalk River,ON,66000.0,108000.0,87000.0,0,0,0,0,0
Senior Data Analysts,Uni Express Inc,Richmond,BC,91520.0,91520.0,91520.0,0,1,0,0,0
Senior Data Analysts,Uni Express Inc,Richmond,QC,91520.0,91520.0,91520.0,0,1,0,0,0
Senior Data Analysts,Uni Express Inc,Richmond,NB,91520.0,91520.0,91520.0,0,1,0,0,0
Systems and Data Analysts,Olsen Consulting,Calgary,AB,49000.0,95000.0,72000.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Carbon Engineering Ltd.,Squamish,BC,80000.0,88000.0,84000.0,1,1,0,0,0
Business Systems Analysts,Karcher North America,Mississauga,ON,85816.8,91520.0,88668.4,1,0,0,0,0
Financial and Operational Analysts,TalentSphere Staffing Solutions,London,ON,65000.0,80000.0,72500.0,1,0,0,0,0
Financial and Operational Analysts,IMCD,Canada,Undef,50000.0,76458.0,63229.0,0,0,0,1,0
Business Systems Analysts,Cognition+,London,ON,86000.0,88000.0,87000.0,0,0,0,0,0
Business and Marketing Analysts,Government of Alberta,Edmonton,AB,69000.0,90000.0,79500.0,1,0,0,0,0
Database Analysts,POPURI TECHNOLOGIES INC.,Brampton,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Senior Data Analysts,Royal Bank of Canada,Bedford,QC,48000.0,77000.0,62500.0,1,0,0,0,0
Database Analysts,RMK INC,Brampton,ON,89440.0,89440.0,89440.0,0,1,0,0,0
Database Analysts,EN3 Solutions Ltd.,Edmonton,AB,91104.0,91104.0,91104.0,0,1,0,0,0
Database Analysts,MANN INTERNATIONAL EDUCATION LTD.,Edmonton,AB,90272.0,90272.0,90272.0,0,1,0,0,0
Database Analysts,Canada Resurgence Developments Ltd.,Terrace,BC,82160.0,82160.0,82160.0,1,1,0,0,0
Business and Technical Analysts,Air Liquide,Mississauga,ON,61000.0,68000.0,64500.0,1,1,0,1,0
Financial and Operational Analysts,Rodan Energy Solutions Inc.,Mississauga,ON,50000.0,76458.0,63229.0,1,0,0,0,0
Senior Business Intelligence Analysts,Gowling WLG,Waterloo,QC,44000.0,57200.0,50600.0,1,0,0,0,0
Database Analysts,Heritage Investment Corp,Sherwood Park,AB,87360.0,87360.0,87360.0,0,1,0,0,0
Senior Business Analysts,Mackenzie Financial Corporation,Midtown Toronto,ON,76000.0,107000.0,91500.0,1,0,0,0,0
Business Systems Analysts,CGI,Toronto,ON,69000.0,95000.0,82000.0,0,0,0,0,0
Business Systems Analysts,Pragra Incorporated,Brampton,ON,95680.0,99840.0,97760.0,0,1,0,0,0
Senior Business Analysts,"Couchbase, Inc.",Remote,Undef,66000.0,84500.0,75250.0,1,0,0,0,0
Business and Marketing Analysts,Event Media Design,Toronto,ON,67000.0,87000.0,77000.0,0,1,0,0,0
Senior Business Analysts,"Revlon Canada, Inc.",Mississauga,ON,61000.0,77000.0,69000.0,1,1,0,0,0
Database Analysts,Conquer Infotech Inc.,Woodbridge,ON,90480.0,90480.0,90480.0,0,1,0,0,0
Financial and Operational Analysts,magnum millwork inc,North York,ON,87464.0,87464.0,87464.0,1,1,0,0,0
Database Analysts,Clearford Waterworks Inc.,Point Edward,ON,81057.59999999999,83200.0,82128.79999999999,0,1,0,0,0
Database Analysts,Nimbus Distro,Scarborough,ON,89440.0,89440.0,89440.0,1,1,0,0,0
Senior Supply Chain Data Analysts,Mackenzie Financial Corporation,Midtown Toronto,ON,65000.0,76000.0,70500.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Teleperformance,Toronto,ON,51000.0,57200.0,54100.0,0,0,0,0,0
Financial and Operational Analysts,Advance Auto Parts,Bolton,ON,48000.0,83000.0,65500.0,1,0,0,0,0
Business Systems Analysts,KDigitalLabs INC,Toronto,ON,91520.0,91520.0,91520.0,0,1,0,0,0
Senior Business Analysts,Raise,Alberta,AB,66000.0,84500.0,75250.0,0,0,0,0,0
Business and Technical Analysts,Vancouver Fraser Port Authority,Vancouver,BC,72000.0,100000.0,86000.0,1,1,0,0,0
Senior Supply Chain Data Analysts,McKesson,Mississauga,ON,71000.0,119000.0,95000.0,1,1,0,0,0
Database Analysts,SunCan Communications Corporation,North York,ON,89440.0,89440.0,89440.0,1,1,0,0,0
Database Analysts,BioAro Inc.,Calgary,AB,87360.0,87360.0,87360.0,0,1,0,0,0
Business and Technical Analysts,Environment and Climate Change Canada,Dorval,QC,84000.0,123000.0,103500.0,0,0,0,1,0
Senior Business Analysts,NewAge Products Inc,Canada,Undef,66000.0,84500.0,75250.0,1,1,0,0,0
Senior Business Intelligence Analysts,Resilience,Mississauga,ON,70000.0,104000.0,87000.0,1,0,0,0,0
Senior Business Intelligence Analysts,Airports Council International,Montreal,QC,54000.0,67000.0,60500.0,1,1,0,0,0
Senior Business Analysts,CGI,Calgary,AB,73000.0,85000.0,79000.0,0,0,0,0,0
Business Systems Analysts,PressReader,Richmond,QC,70000.0,85000.0,77500.0,1,0,0,0,0
Business Systems Analysts,PressReader,Richmond,NB,70000.0,85000.0,77500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Aurora Cannabis,Alberta,AB,68500.0,87000.0,77750.0,0,0,0,0,0
Business Systems Analysts,Zortech Solutions Inc.,Mississauga,ON,95680.0,99840.0,97760.0,0,1,0,0,0
Systems and Data Analysts,Air Canada,Dorval,QC,62000.0,62000.0,62000.0,1,0,0,0,0
Business and Marketing Analysts,Equisoft,Quebec,QC,65000.0,87000.0,76000.0,0,1,0,1,0
Business and Marketing Analysts,Messa,Ottawa,ON,67000.0,102000.0,84500.0,0,0,0,0,0
Senior Business Analysts,Clio,Vancouver,BC,86000.0,94000.0,90000.0,0,0,0,1,0
Senior Business Intelligence Analysts,Suncor Energy,Fort McMurray,AB,72000.0,153000.0,112500.0,1,0,0,0,0
