job_id,job_title,company_name,language_and_tools,job_salary,city,province,job_link,salary_min,salary_max,salary_mid,sql,python,excel,tableau,power_bi
job_e5cdf91791a4334c,Senior Data Engineering Analyst,Loblaw Companies Limited,"Sql, Python, Confluence, Excel, Java, Teradata, Jira",,Brampton,ON,https://ca.indeed.com/rc/clk?jk=e5cdf91791a4334c&bb=Ic_W8nQv6gRy_8L31bwzA7qCCPLpQHEre9vFiMF2L9XXxoQmYbGFaKp2-TS-0P_iKkhcAw0bXS8fBJzqbCDgGBzRNH8iyKUc1vXMvrTK_G_WmQuWliHuJIh0HmkSgugr&xkcb=SoCg67M39Kh6aWQ8FJ0FbzkdCdPP&fccid=bc30630cfcc120d4&vjs=3,,,,1,1,1,0,0
job_f501365c6b5c7eef,Senior Systems Analyst,IG Wealth Management,Sql,approximately $271 billion in total,Toronto,ON,https://ca.indeed.com/rc/clk?jk=f501365c6b5c7eef&bb=97-sNzWYG8yTFbic_FOkwb2Ego1DvsavgM0qjelo8AcbGTzJVP7-BX8SkjvTf6d887atqykr_Q7dbWEj6c8AGlemBA8YC_m1_T9r8pRTxBdMVmkbE4A7z9ew6VGq663F&xkcb=SoBn67M39Kh6ADw3hx0KbzkdCdPP&fccid=be7dc08e7744b89f&vjs=3,271.0,271.0,271.0,1,0,0,0,0
job_c1fe1779f36b5d35,Treasury Data Analyst,GFL Environmental,"Sql, Database, Crystal, Excel",,Vaughan,ON,https://ca.indeed.com/rc/clk?jk=c1fe1779f36b5d35&bb=97-sNzWYG8yTFbic_FOkwRA1c1Nm5h7Iz6zAWs802xZEch317yWZsmalE6e7YIIMLFw0xDqv_cZZNfCAvT-wiMFJJli82hgfHciotsRhQGoPYFKD8dnLJh0nAh5d5IGu&xkcb=SoD667M39Kh6ADw3hx0JbzkdCdPP&fccid=35d1d37f6fac0933&vjs=3,,,,1,0,1,0,0
job_2108cd340f73e95e,business intelligence specialist,Ramp Group,,46 an hour,Surrey,BC,https://ca.indeed.com/rc/clk?jk=2108cd340f73e95e&bb=97-sNzWYG8yTFbic_FOkwS60l2hViPS3pidSoFOVr-9CSpxdz0vriqqRP-ELkH9BJpbdR1n9ozpsGoSmajMyTeMgRYsYdVmySuhfxoIF6P3H4qjGwlhDhg%3D%3D&xkcb=SoBO67M39Kh6ADw3hx0IbzkdCdPP&fccid=3490019c76ebc8cf&vjs=3,46.0,46.0,46.0,0,0,0,0,0
job_2767f038491324f5,Senior Business Analyst,Evolution Mining,,,Red Lake,ON,https://ca.indeed.com/rc/clk?jk=2767f038491324f5&bb=97-sNzWYG8yTFbic_FOkwSWEvrNSq-1gxSGzRURHAds9Y7vrpEuSBc5vTJoCTK-fOMR72RbMqGdIHznku2vsmImSKlvZkaV3eV6GHb2_qKNE2eDxqytZCSvexrJFBwY6&xkcb=SoDA67M39Kh6ADw3hx0PbzkdCdPP&fccid=db9c5ab6372378f2&vjs=3,,,,0,0,0,0,0
job_90ca8157ed2beae0,Associate IT Business Analyst,Manulife,Database,"$1.3 trillion ( US$, US$1.0 trillion ) in, $0.4 trillion ( US, $0.3 trillion ) ,, $0.3 trillion ( US$, US$0.3 trillion ) ., between $59,570.00 CAD -, 110,630.00 CAD If",Toronto,ON,https://ca.indeed.com/rc/clk?jk=90ca8157ed2beae0&bb=97-sNzWYG8yTFbic_FOkwWejf4NYv1xnbQkNVqjPRwEiS7t8wX6x5D2YoEas4NI-z-llMdXNZ4NiPyoGsq8iwrC6xsIKeYfzyp3G5EHGKvJaK-K-18VjW5RsqYZmZ1JF&xkcb=SoB067M39Kh6ADw3hx0ObzkdCdPP&fccid=1747adf6142beb48&vjs=3,0.0,110630.0,55315.0,0,0,0,0,0
job_67e65bd62f10708e,Decision Support Analyst,ErinoakKids Center for Treatment and Development,"Sql, Excel, Database",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=67e65bd62f10708e&bb=97-sNzWYG8yTFbic_FOkwRByPmIlUKTSj8lBDtWNYGW27XmefekKCtewIH6iOFWh4bOUgCFy5a-ikvoO-zNpbtqqqQMPtGXQFOeDOYdpc7P88FDSyacd_oIen7DCIrih&xkcb=SoDp67M39Kh6ADw3hx0NbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,,,,1,0,1,0,0
job_d62baca2efbaddad,"Analyst, Digital Advisory Federal Government",MNP,Excel,,Ottawa,ON,https://ca.indeed.com/rc/clk?jk=d62baca2efbaddad&bb=97-sNzWYG8yTFbic_FOkwUxKCzlJ0pNYOVmT7xGgkmBGtIkWgLuU8dPFJqUzIzg8GbfJYjySLlJUjfhnEQqMsHbi_h1Oi7emTVoPhc7DI3oPcSnTPgbZvKB1ReR-rRZu&xkcb=SoBd67M39Kh6ADw3hx0MbzkdCdPP&fccid=b8ee7f714bcca05b&vjs=3,,,,0,0,1,0,0
job_43606ff6f6b68797,Data-driven Marketing Analyst,Weyburn Credit Union,"Html, Tableau, Sql, Css, Python, Javascript, R, Power BI","61,181Ã¢â‚¬â€œ$76,458 a year, 61,181 to $, 76,458 based on, 61,181.00-$76,458.00 per year",Weyburn,SK,https://ca.indeed.com/rc/clk?jk=43606ff6f6b68797&bb=97-sNzWYG8yTFbic_FOkwXJiTNFhsJoefv2ZW0GnVYC2_iqnWgYekJVOkHBmg3X25jNfKiPXDzmOlT1852tVAvQxxUm-VsER-zHYbAblNzFtJF7fQ42f4gkEa-KExLrD&xkcb=SoC067M39Kh6ADw3hx0DbzkdCdPP&fccid=3bc34544a7f0763d&cmp=Weyburn-Credit-Union&ti=Data+Analyst&vjs=3,0.0,76458.0,38229.0,1,1,0,1,1
job_f5a1f7eab33d7718,FPSS Quality Coordination Analyst,City of Winnipeg,"Crystal, Excel, Database",,Winnipeg,MB,https://ca.indeed.com/rc/clk?jk=f5a1f7eab33d7718&bb=97-sNzWYG8yTFbic_FOkwT1Rlxn0F783Zsw2lmH-I1ANMgDo8MUFhLA9VUk_DHE_TnSdpU5UJ2Kp2__Gai_IppStw_E-158WHRdCGhEG_LA-caD-x2CDOt7MBl3u5yEU&xkcb=SoAA67M39Kh6ADw3hx0CbzkdCdPP&fccid=e34eff27bc02d86b&vjs=3,,,,0,0,1,0,0
job_1160fa4fa5516d96,"analyst, business - computer systems",TechVest Global Solutions Inc.,,"105,000 a year",Toronto,ON,https://ca.indeed.com/rc/clk?jk=1160fa4fa5516d96&bb=97-sNzWYG8yTFbic_FOkwRLLmQSgZ8p519rEvWpbYb8ZPrDN_isYLbeC_n69BCHw6_OB-tFVx9C5qwaiCbyciXMkAyztqD6bP0yoqvB3UpAToMdiaczzZw%3D%3D&xkcb=SoCd67M39Kh6ADw3hx0BbzkdCdPP&fccid=42bf37456995aea9&vjs=3,105000.0,105000.0,105000.0,0,0,0,0,0
job_25fd0973643ef175,"Business Systems Analyst 10 yrs (SQL, big data, Credit Risk, Banking Loan Book, Python)",Compest Solutions Inc,"Sql, Big Data, Hadoop, Python, Jupyter","50Ã¢â‚¬â€œ$58 an hour, 50.00-$58.00 per hour",Toronto,ON,https://ca.indeed.com/rc/clk?jk=25fd0973643ef175&bb=97-sNzWYG8yTFbic_FOkwdkFRDCekApS6CJsv4I7tKPFGkBh5b_snIymIwPUg1pgbnMc0rlXNFgCnx83l_H0nwWvHABK-Tic8ZDfOXT1S1zbeLWX_NlmsWg9LFrhfNdo&xkcb=SoAp67M39Kh6ADw3hx0AbzkdCdPP&fccid=dbc9ca2562af68cb&cmp=COMPEST-SOLUTIONS-INDIA-PRIVATE-LIMITED&ti=Business+Systems+Analyst&vjs=3,0.0,58.0,29.0,1,1,0,0,0
job_0f05e03419eb0ad5,ADMN O 24R - Policy Analyst,BC Public Service,Eagle,"76,071.18Ã¢â‚¬â€œ$86,658.48 a year, 76,071.18 - $ 86,658.48 annually",Abbotsford,BC,https://ca.indeed.com/rc/clk?jk=0f05e03419eb0ad5&bb=97-sNzWYG8yTFbic_FOkwR8xYTLnWa8fSUx6KYytkTk8_7ifjrEC-TNvIZMZ9Wf9GgFezMSy5t5ykKzlhaFB468tPxTidw9liW7uRl2D1KRd9-SysjaVtA%3D%3D&xkcb=SoCn67M39Kh6ADw3hx0HbzkdCdPP&fccid=65dd05622a756445&vjs=3,18.0,86658.0,43338.0,0,0,0,0,0
job_b39a8f0f87509668,"Analyst, Business Performance, Bilingual or English",Nordia,,,Laval,QC,https://ca.indeed.com/rc/clk?jk=b39a8f0f87509668&bb=97-sNzWYG8yTFbic_FOkwdgl48i7E_SyIVJ4TcJ8TIaxKBf-pPad9imfr9LXM_sSR-2kpTbGv_yVAwSUrbQr5BX5hjv--NvqtCi4F-VAhVEnZUIGgz2tK6vDWT6ec_Ac&xkcb=SoAT67M39Kh6ADw3hx0GbzkdCdPP&fccid=eccf0d4e64bebe3a&vjs=3,,,,0,0,0,0,0
job_a2e8df187f1ab034,business intelligence specialist,RAMP Technology Group Inc.,"Github, Aws, Sql",46 an hour,Surrey,BC,https://ca.indeed.com/rc/clk?jk=a2e8df187f1ab034&bb=97-sNzWYG8yTFbic_FOkwVv_It0aNVWYVgpS9Xmru5pWPBgQtlxWgG6-DKevI_tkxXrT4W7trPQnwPbsXYPq6Wv5j0DEWXUBYdEwvbcuPn3j2IJDo4upbQ%3D%3D&xkcb=SoCO67M39Kh6ADw3hx0FbzkdCdPP&fccid=202651016ccbfd78&vjs=3,46.0,46.0,46.0,1,0,0,0,0
job_4b924801856feb21,Continuous Improvement/Business Analyst,FleetOptics Inc,"Power Bi, Excel",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=4b924801856feb21&bb=RSB9vJo_cV8jbJVGDJ0Etqo7KjpEtBtEWlIfVlwKkDGHQPGnj-PvBI7QrA0fdj-4QQtdllUw0wOBgwvd7TQ1aIaoiP-mX-ffidr4vNDe5DM4cqRG5XH3WgGkbkxGJ84E&xkcb=SoBZ67M39Kh53uxBIR0KbzkdCdPP&fccid=7c908a0396106fcc&cmp=FleetOptics-Inc&ti=Business+Analyst&vjs=3,,,,0,0,1,0,1
job_ace0e2f71df64ab8,Research Analyst,University of Toronto,"Sas, Big Data, R","11 - $ 75,223 ., 75,223 . with, 96,196 . Pay",Toronto,ON,https://ca.indeed.com/rc/clk?jk=ace0e2f71df64ab8&bb=RSB9vJo_cV8jbJVGDJ0EtmV7-Oni_52i9dqVPM_RFVi-BtSw7tLKjNSMDc6f9Tl7t2gQCHhJ1BptqC5lzM-sd0mptjIsix2VDIrQvWIxuSkdqS8bFUA1jQ%3D%3D&xkcb=SoDE67M39Kh53uxBIR0JbzkdCdPP&fccid=986361104086c3ae&vjs=3,11.0,75223.0,37617.0,0,0,0,0,0
job_ba748eaee9ff7ed8,"Analyst, Transaction Management",Groupe Optimum Inc.,Excel,up to $100 K Initial,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=ba748eaee9ff7ed8&bb=RSB9vJo_cV8jbJVGDJ0Etp-u14pPsbdj_MxFVdEdGa1K0qGzBnjtXdq_W5PG2QWRAD-j6gVKuYmd_cCLiEq9e72vMNMCTqhAC-7HSd33TUKGTG1Qvn0V_wR4wkb8CFOC&xkcb=SoBw67M39Kh53uxBIR0IbzkdCdPP&fccid=ee9f77cbb841975a&vjs=3,100.0,100.0,100.0,0,0,1,0,0
job_29170e1a253c8a27,Business Systems Analyst (Computer Services Officer 3),Province of Nova Scotia,Power Platform,"69,000.10Ã¢â‚¬â€œ$84,021.08 a year, 2,653.85 - $, 69,000.10 - $, 2,653.85 - $",Halifax,NS,https://ca.indeed.com/rc/clk?jk=29170e1a253c8a27&bb=RSB9vJo_cV8jbJVGDJ0EtmQ5kHI9cDwMTLV6FHV7X-i0KEwE2pqJ_4HJAFuMTePF4mHSnRS9CqVC898Ql4FTx0KXUx6m7SsLIPhT0QjovMsTvCx32XvTfLDKZchmlI3V&xkcb=SoD-67M39Kh53uxBIR0PbzkdCdPP&fccid=76b2daf26bb1853b&vjs=3,85.0,69000.0,34542.5,0,0,0,0,0
job_8ebd72c7472bafa2,"Business Systems Analyst, Capital Markets Technology, Derivative Products",Scotiabank,"Sql, Gap, Excel",#CapitalmarketsTechnology # Derivativeproducts Location(s,Toronto,ON,https://ca.indeed.com/rc/clk?jk=8ebd72c7472bafa2&bb=RSB9vJo_cV8jbJVGDJ0EtnCzr2SzTl3M0UT2tO_pWP8HjvSoJPfGJLbOm8iZEDOB1HcGxdBpZBX2sM1_6rmOKkJykP_vta3bJl9z9QwYAu4LZqb-lkkMMg%3D%3D&xkcb=SoBK67M39Kh53uxBIR0ObzkdCdPP&fccid=3002307a9e5b4706&vjs=3,,,,1,0,1,0,0
job_bc91682c279e4ea5,Business Analyst Manager,Midland Transport,Excel,,Dieppe,NB,https://ca.indeed.com/rc/clk?jk=bc91682c279e4ea5&bb=RSB9vJo_cV8jbJVGDJ0EttNUpx04uJXSxNEuRcHfE0Op5slMM6CeS9IuXrIjfHjFPrtcVQjTl4S1wlEdh5cMl8rzhsqQR-e7TTnNLKmtB-kwEvW7TlRwC47Qv9PioCSq&xkcb=SoDX67M39Kh53uxBIR0NbzkdCdPP&fccid=50f82d5060b7a489&vjs=3,,,,0,0,1,0,0
job_40d47f2a22ba772f,Senior Business Intelligence Specialist,Tolko Industries Ltd.,"Fabric, Ssis, Sql, Databricks, Azure, Ssrs","79,500Ã¢â‚¬â€œ$106,000 a year, 79,500 -$106,000 per",Vernon,BC,https://ca.indeed.com/rc/clk?jk=40d47f2a22ba772f&bb=RSB9vJo_cV8jbJVGDJ0Etp9AaY8SXI-7ICK4Au-CzHGzBRdp9iAbmgwiHLKX9xx5v-TkHjhmQYNqGQaqEauW8-gLYKTKYqUK3-SfOlpQTFBhz10jhiiJgP3fZF5meVOG&xkcb=SoBj67M39Kh53uxBIR0MbzkdCdPP&fccid=0a7144e1c7612109&vjs=3,79500.0,106000.0,92750.0,1,0,0,0,0
job_02d2136122eaf00a,"Analyst Sr, Strategy & Business Dev.",Bombardier,,,Dorval,QC,https://ca.indeed.com/rc/clk?jk=02d2136122eaf00a&bb=RSB9vJo_cV8jbJVGDJ0EtnksPQkM3_V-7T8YiLH-6u-QUupxfTZCsrNYtb2gaOVo97e2Ej7ljxCu70zKlO2NLRvQyxrLmHCgdK3MIVVAMXauUNCIeDNrmw%3D%3D&xkcb=SoCK67M39Kh53uxBIR0DbzkdCdPP&fccid=b3f8eab3b50969f8&vjs=3,,,,0,0,0,0,0
job_bcc380f4a16a7a2f,Teknaform Senior Business Analyst,Teknaform Inc.,Excel,"90,000Ã¢â‚¬â€œ$110,000 a year, 90,000.00-$110,000.00 per year",Bolton,ON,https://ca.indeed.com/rc/clk?jk=bcc380f4a16a7a2f&bb=RSB9vJo_cV8jbJVGDJ0EtqhaznpAnLPFIIPKENUnxUQtEjcn2_Mb-K-HUwAng2cUqgdL-abC_bsX-3zj6BZJJ11JtjlDtwnX1xZSCPu39Ujmryzu8sBPp21G36iSUvJ1&xkcb=SoA-67M39Kh53uxBIR0CbzkdCdPP&fccid=0d1a4a25be06b80b&cmp=Teknaform-Inc&ti=Senior+Business+Analyst&vjs=3,0.0,110000.0,55000.0,0,0,1,0,0
job_1d3ab0fde6625d8f,Senior Business Analyst,Ivey Business School Foundation,Sql,"82,800 - 103,500",London,ON,https://ca.indeed.com/rc/clk?jk=1d3ab0fde6625d8f&bb=RSB9vJo_cV8jbJVGDJ0EtrI0LP5wqpBVNy3wnV10hDURkpPtiXGt2zjfdFdxse2J20ClS529bTzvnHSl2OTN3ZOSfvQIIagPB4qYg2lEBmSKCe7J6WmDMQw9QdrTpy2X&xkcb=SoCj67M39Kh53uxBIR0BbzkdCdPP&fccid=e695e0a968da020b&vjs=3,82800.0,103500.0,93150.0,1,0,0,0,0
job_3542135f6a73bea3,Contact Center Business Analyst,Global Excel Management,"Genesys, Excel",,Sherbrooke,QC,https://ca.indeed.com/rc/clk?jk=3542135f6a73bea3&bb=RSB9vJo_cV8jbJVGDJ0Etqthem2S_KrszabnGgWEsTq8cFKMCCMcMd02hITroNzcakeNA-85i1YbxIH4DixKEfpZjWSFqaIq5mg7xkoBihbp7lKnRPSdvTHJ5mOdWGvr&xkcb=SoAX67M39Kh53uxBIR0AbzkdCdPP&fccid=40b1e270f8b912f6&vjs=3,,,,0,0,1,0,0
job_c728de6d4f80b3e5,Investment Reporting Analyst,OMERS,"Power Bi, Excel, SQL",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=c728de6d4f80b3e5&bb=RSB9vJo_cV8jbJVGDJ0EtrMfroKl4IHWxUkfyN_ZxBxxrz8ETiz2oD079pE72zDSVwcBsIPXrc9IRABsDJ5TcljQavoxyVRH33DFS17M_nQw6-MpBIfhT9Mk72xYNIKN&xkcb=SoCZ67M39Kh53uxBIR0HbzkdCdPP&fccid=64d182c6fc449d3a&vjs=3,,,,1,0,1,0,1
job_994691ea17b8aac9,"Analyst, Capital Gov & Reporting",EPCOR,"Power Bi, Excel","51.89Ã¢â‚¬â€œ$61.93 an hour, $51.89 - $ 61.93 per, 61.93 per hour",Edmonton,AB,https://ca.indeed.com/rc/clk?jk=994691ea17b8aac9&bb=RSB9vJo_cV8jbJVGDJ0Eto1RHw5prVEbUW31sa4IRgCUID-VKgnvEQkHKUAd1kS-cTyJf2lArr9whRYDIi-CRWQlTwUYVNSZvfNSbuUBcxRaKbFGkGTF0vTKmOziqfKr&xkcb=SoAt67M39Kh53uxBIR0GbzkdCdPP&fccid=222a77835483d6f4&vjs=3,89.0,61.0,75.0,0,0,1,0,1
job_6446c9583a512215,Marketing Analyst,OLIVER Agency - North America,"Tableau, Power Bi, Sql, Excel, Vba, Python, R",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=6446c9583a512215&bb=RSB9vJo_cV8jbJVGDJ0Etqaue-vdQtmdxXZnoVE6RanSHtPmWo36m9X4cnpvZJRlu20zjHdUiQ7-593qz3FfbAhw0SYImrRXP6Q60X9C8gelv2VrOR_A-qvud534OQED&xkcb=SoCw67M39Kh53uxBIR0FbzkdCdPP&fccid=122fd80d81e679de&vjs=3,,,,1,1,1,1,1
job_cb7592bd15ce23ee,"analyst, marketing",Wipro Comnet Inc.,Database,38 an hour,Brampton,ON,https://ca.indeed.com/rc/clk?jk=cb7592bd15ce23ee&bb=bzOu9_h1DY66go0NsgGCcXYhiPlLL8lHy4l5LhdoO0zl298AkBZf1aNGXCSeNnzbAXup7GvqfHPwHGkNaCO9o4fvdoUNIbsGQg0_Nt3jGx4pjNwTqoRbhA%3D%3D&xkcb=SoCk67M39Kh59nQ9ZB0LbzkdCdPP&fccid=40f0dbc24110ec33&vjs=3,38.0,38.0,38.0,0,0,0,0,0
job_3f4aa6523d981043,Project Analyst,ARYZE Developments Inc.,Excel,"68,000Ã¢â‚¬â€œ$85,000 a year, up to $1500 per year, $68,000 - $ 85,000 Will, 85,000 Will consider, 68,000.00-$85,000.00 per year",Victoria,BC,https://ca.indeed.com/rc/clk?jk=3f4aa6523d981043&bb=bzOu9_h1DY66go0NsgGCcRszYitHWNmS3LmxxiyIzEE0Jn6EfMAV_5rUs3NNXxoY9d1VxPtVCNyJYR_NahZF_ea2Mhfl5fbC9QWR4Me1Zcgo_Bl2dl6SQ7s7_a17S4Ko&xkcb=SoAQ67M39Kh59nQ9ZB0KbzkdCdPP&fccid=f8fe50b3dc358351&cmp=ARYZE-Development-and-Construction-Services&ti=Project+Analyst&vjs=3,68000.0,85000.0,76500.0,0,0,1,0,0
job_049c18d4ca5e9eae,business systems analyst,AIR TRAIN FREIGHT SYSTEMS INC,,28.40 an hour,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=049c18d4ca5e9eae&bb=bzOu9_h1DY66go0NsgGCcYWFKH4-WufGNXL-rCECXNNALO-zwl8awU1VJBrbCrSuid2xxPHnkJhAx9OahwaphALlJFyN6WR3aHsQuslIpfD-zJyy-Jejpw%3D%3D&xkcb=SoCN67M39Kh59nQ9ZB0JbzkdCdPP&fccid=40f1cc2502387d69&vjs=3,28.0,28.0,28.0,0,0,0,0,0
job_dd01b483fa684f4d,Pricing & Revenue Management Analyst,Flair Airlines Ltd.,Crystal,,Vancouver,BC,https://ca.indeed.com/rc/clk?jk=dd01b483fa684f4d&bb=bzOu9_h1DY66go0NsgGCcc9radaUBoWduNAC9KAW40I9z8UtXNYv1mgrabFvBdwO2FjdzEwGU1AcB4OBk20wDfc_xAfTUKcq43t1p9EUoVcZk9dPNpObqhEBxUtFyx6N&xkcb=SoA567M39Kh59nQ9ZB0IbzkdCdPP&fccid=6cd55ed9857274c7&vjs=3,,,,0,0,0,0,0
job_c4ce53e713f63c86,Business Analyst,TC Energie,"Power Bi, Power Platform",,Calgary,AB,https://ca.indeed.com/rc/clk?jk=c4ce53e713f63c86&bb=bzOu9_h1DY66go0NsgGCcWebUosSDybZSC4E8F-YkW6AjoREpuvDPtEFt33avHUrA714QqDLTc5q4zZnMuzzPtOqDZibB7whxHSaMfu95ieFqz9FMzZwQcMtpkCbxUEp&xkcb=SoC367M39Kh59nQ9ZB0PbzkdCdPP&fccid=4cb402257a0d9071&vjs=3,,,,0,0,0,0,1
job_c69a67ba7a305e0c,Marketing Science Analyst,Lululemon,"Python, Sql, Power BI, R","105,800Ã¢â‚¬â€œ$138,800 a year, 105,800-$138,800 CAD annually",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=c69a67ba7a305e0c&bb=bzOu9_h1DY66go0NsgGCcW4zOxoLNfjx-1OBIUpNA7kgXpHOJjpckNFI_PVWgJQbIYwOL7OlW4V4udlpWHmaxAQ7b_hj8pdlGe9s5EjPtLxZpWge55E_2672Q0D_bWA4&xkcb=SoAD67M39Kh59nQ9ZB0ObzkdCdPP&fccid=43f0f7dbd55927e9&vjs=3,105800.0,138800.0,122300.0,1,1,0,0,1
job_108893f45a7b9b04,business systems analyst,STAR TECH INFOSYSTEMS LTD.,C,47.20 an hour,Calgary,AB,https://ca.indeed.com/rc/clk?jk=108893f45a7b9b04&bb=bzOu9_h1DY66go0NsgGCcYRmEnVBpLuD_BizVQEtcptWHzSgpbtNaevprlllpfE3-uRjnN8eVEWVnyPEojG4-HeKfO1hjHNV2lkQvBOs89DxepULb5D8WQ%3D%3D&xkcb=SoCe67M39Kh59nQ9ZB0NbzkdCdPP&fccid=db32b50885dfd0b7&vjs=3,47.0,47.0,47.0,0,0,0,0,0
job_0e3ee1871a74dca3,NDT Eddy Current Data Analyst - Project Manager,"Acuren Inspection, Inc.",,,Edmonton,AB,https://ca.indeed.com/rc/clk?jk=0e3ee1871a74dca3&bb=bzOu9_h1DY66go0NsgGCcV7Z8zqCOuof6A1EazV0mzBR_wzxHRzQAq8Fz0XY5vKayMR4JK5JtQCP1YgIYxAeRYE5KJNAlF3VyDBN6Omfeni1VPSn_ZbHCQaNGUPwO1rl&xkcb=SoAq67M39Kh59nQ9ZB0MbzkdCdPP&fccid=f28dda157bbab0c1&vjs=3,,,,0,0,0,0,0
job_6948f80049f33a11,Accounting Analyst and Supervisor,Maggas Medical Inc.,Excel,"50,000Ã¢â‚¬â€œ$70,000 a year, 50,000.00-$70,000.00 per year",North York,ON,https://ca.indeed.com/rc/clk?jk=6948f80049f33a11&bb=bzOu9_h1DY66go0NsgGCce71McbmebLBh9Ar8vW98Z8Be22DKzU3m9U5wy15qd4XnIo2-Y5EAmjLd6MmyDRJnzvt_hBhfrN6oL_lzowKGnS8CBnt_4uzpJjzltj1s1Uq&xkcb=SoDD67M39Kh59nQ9ZB0DbzkdCdPP&fccid=2ad32c88396fdbf8&cmp=MagGas-Medical-Inc.&ti=Accounting+Supervisor&vjs=3,0.0,70000.0,35000.0,0,0,1,0,0
job_27cfb35bd80b6753,Sr. Pricing Analyst,Collins Aerospace,Excel,,Oakville,ON,https://ca.indeed.com/rc/clk?jk=27cfb35bd80b6753&bb=bzOu9_h1DY66go0NsgGCcad76XyLgyQ8KB0CnVa2pdf5Zw_CWQD2d_9xNaKkKSB0DuAcdOsSXmBQlVL_UZJHlaAym3hlLJ7Cnc-c-RvchpU99O2xJvRVhw%3D%3D&xkcb=SoB367M39Kh59nQ9ZB0CbzkdCdPP&fccid=3d30677097704d8f&vjs=3,,,,0,0,1,0,0
job_20d2b635f49451c7,Business Systems Analyst,PressReader,"Power Platform, Power Bi, Excel, Database","70,000Ã¢â‚¬â€œ$85,000 a year, 70,000 to $, 85,000 , depending",Richmond,BC,https://ca.indeed.com/rc/clk?jk=20d2b635f49451c7&bb=bzOu9_h1DY66go0NsgGCcdHrD1mTV9j_P7CNHV9dAQCy-YjZZcVKRwED50VMusJmtM_Rc1MyNihiezqwXNN79CDTHTmbBRofpD2zkw70Xgf_2d1tufQeSWteHQguJ_ng&xkcb=SoDq67M39Kh59nQ9ZB0BbzkdCdPP&fccid=5d56a0c4df9f5fc5&vjs=3,70000.0,70000.0,70000.0,0,0,1,0,1
job_7424d8c715728773,"'Senior Manager, Business Intelligence and Reporting, Enterprise Insider Risk Management",TD Bank,"R, C",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=7424d8c715728773&bb=bzOu9_h1DY66go0NsgGCcV7Z8zqCOuoftzfIgAGq2RxytXXVzO_j-_gHwMOq1vDHFTbDFdPmkUCEPkZ50OfMosUXaQ9zuT0XAFLB_Um597jFnf-5zaYDJQ%3D%3D&xkcb=SoBe67M39Kh59nQ9ZB0AbzkdCdPP&fccid=d7114f1cac8d0711&vjs=3,,,,0,0,0,0,0
job_ac9c0fd72967b451,"'Senior Manager, Business Intelligence and Reporting, Enterprise Conduct Risk Management",TD Bank,,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=ac9c0fd72967b451&bb=bzOu9_h1DY66go0NsgGCccZFlz4lRC34MiS40RicXPTAVVyKblOeZ1cNt8eyyy2VrL5cc_f0a4vokkFvWm0MdSxqhhf3JUQM7mYLtIUWls7y0xNvCyFNIg%3D%3D&xkcb=SoDQ67M39Kh59nQ9ZB0HbzkdCdPP&fccid=d7114f1cac8d0711&vjs=3,,,,0,0,0,0,0
job_9452a1fb2fc0091f,Treasury Analyst,City of Richmond BC,Excel,"40.07Ã¢â‚¬â€œ$47.31 an hour, $40.07 - $47.31 / hour",Richmond,BC,https://ca.indeed.com/rc/clk?jk=9452a1fb2fc0091f&bb=bzOu9_h1DY66go0NsgGCcQedq5252LXqr0PAneXMbGATwfbMMaxO_4OMWeXa4fzWfxt7VTZzWS0mV8MnzgATKnU6hfkgjg14v9DxUnjcNP9S774R3XY1_gZVDi7_Wn5g&xkcb=SoD567M39Kh59nQ9ZB0FbzkdCdPP&fccid=d0e9ca061e483dc5&vjs=3,7.0,47.0,27.0,0,0,1,0,0
job_3f880943bf442c29,Total Rewards Analyst,SAIT Polytechnic,Excel,"65,000Ã¢â‚¬â€œ$85,000 a year, $65,000 - $ 85,000 Paid, 85,000 Paid Leave",Calgary,AB,https://ca.indeed.com/rc/clk?jk=3f880943bf442c29&bb=spc82d2g2TJaexKM20mMZEqFbr5riIXvcUjaNCEpvGOw-EV5nAHjJvxzyI6KkCzpYBk4fK6gamBDIpfpknRsTsR6DqKwXTqyMT9xsAiQZl963Zee1VJO9Gz0bEZLUn_Q&xkcb=SoAT67M39Kh5j8wgXh0LbzkdCdPP&fccid=2b585dc0d549b736&vjs=3,65000.0,85000.0,75000.0,0,0,1,0,0
